conceptType,conceptUri,code,preferredLabel,greenShare
Occupation,http://data.europa.eu/esco/occupation/2d6a1cc1-cd13-42c5-a2b1-f0183bd0d253,2433.6.1,teknisk selger innen landbruksmaskiner og -utstyr,0.0
Occupation,http://data.europa.eu/esco/occupation/bf2ca3bb-5fa5-41d9-a039-949cad61616d,2433.6.2,teknisk selger innen kjemiske produkter,0.0
Occupation,http://data.europa.eu/esco/occupation/4a13bafa-a2ac-4864-a278-176ea5969280,2433.6.3,teknisk selger innen jernvare- og VVS-utstyr,0.0
Occupation,http://data.europa.eu/esco/occupation/b6f4573d-659f-49ca-a885-850a48d01913,2433.6.4,teknisk selger innen maskiner og industrielt utstyr,0.0
Occupation,http://data.europa.eu/esco/occupation/52fcfdb9-9dcf-4591-aba5-45337f791a10,2433.6.5,"teknisk selger innen gruve-, bygg- og anleggsmaskiner",0.0
Occupation,http://data.europa.eu/esco/occupation/e6c298a4-62de-4b62-b48e-c5fdca8f6071,2433.6.6,teknisk selger innen kontormaskiner og -utstyr,0.0
Occupation,http://data.europa.eu/esco/occupation/d19932b3-169a-4cdf-a9cd-bdf8857b0184,2433.6.7,teknisk selger innen tekstilindustrimaskiner,0.0
Occupation,http://data.europa.eu/esco/occupation/c956be07-53a3-4b01-b8f8-f0c5a428eaa8,2433.6,teknisk selger,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2433,2433,Salgskonsulenter innen tekniske og medisinske produkter,0.06492812742812737
Occupation,http://data.europa.eu/esco/occupation/89b85c45-ddc7-4fe1-be5a-d3db2be11f3b,2434.1,IKT-kundeansvarlig,0.0
Occupation,http://data.europa.eu/esco/occupation/57b459d4-655c-4053-b189-3c249ce33faf,2434.2,sjef for IKT-forretningsutvikling,0.03125
Occupation,http://data.europa.eu/esco/occupation/16605833-c196-48d7-a6f5-bbdebdc353df,2434.3,"IKT-ingeniør, forhåndssalg",0.0
Occupation,http://data.europa.eu/esco/occupation/6e591f17-65c1-4a24-af2a-ca7862d4625e,2434.4,teknisk selger innen elektronikk og telekommunikasjonsutstyr,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2434,2434,Salgskonsulenter innen IKT-produkter,0.0078125
ISCO level 3,http://data.europa.eu/esco/isco/C251,251,Programvare- og applikasjonsutviklere/analytikere,0.00883754767255653
Occupation,http://data.europa.eu/esco/occupation/e3229e40-f571-4b26-baca-29edc8fe313e,2511.1,dataingeniør,0.0
Occupation,http://data.europa.eu/esco/occupation/1c5a45b9-440e-4726-b565-16a952abd341,2511.2,datasyntekniker,0.0
Occupation,http://data.europa.eu/esco/occupation/d3edb8f8-3a06-47a0-8fb9-9b212c006aa2,2511.3,dataanalytiker,0.0
Occupation,http://data.europa.eu/esco/occupation/258e46f9-0075-4a2e-adae-1ff0477e0f30,2511.4,forsker innen datavitenskap,0.0
Occupation,http://data.europa.eu/esco/occupation/10469d70-78a3-4650-9e29-d04de13c62c1,2511.5,utvikler av innebygd systemer,0.0
Occupation,http://data.europa.eu/esco/occupation/2bef94db-0088-4507-982a-2ca717529adb,2511.6,virksomhetsarkitekt,0.0109890109890109
Occupation,http://data.europa.eu/esco/occupation/22987b58-dbfa-4ecd-ae3f-82dd209255f6,2511.7,IKT-miljøkonsulent,0.407407407407407
Occupation,http://data.europa.eu/esco/occupation/4b3201cb-ffc5-4f61-9fc3-5c0f0038fa5f,2511.8,sjef for IKT-forretningsanalyse,0.0
Occupation,http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0,2511.9,IKT-forretningsanalytiker,0.0
Occupation,http://data.europa.eu/esco/occupation/b1c80369-067e-4041-84c8-dbe65640a5d8,2511.10,IKT-konsulent,0.0
Occupation,http://data.europa.eu/esco/occupation/35553663-deab-4d9a-bf22-15c1625d28e8,2511.11,ingeniør innen kunstig intelligens,0.0112359550561797
Occupation,http://data.europa.eu/esco/occupation/6e92d4b5-3167-4166-802f-da7753951a31,2511.12,IT-forskningskonsulent,0.0
Occupation,http://data.europa.eu/esco/occupation/a6a0b60f-08da-4faa-bf54-942987efb471,2511.13,IKT-systemanalytiker,0.0
Occupation,http://data.europa.eu/esco/occupation/78faf623-2543-43a5-acb2-3c43a22d36e4,2511.14.1,blokkjedearkitekt,0.0175438596491228
Occupation,http://data.europa.eu/esco/occupation/e1c72b5f-4c5c-487c-a6df-e84b64a51dae,2511.14,IKT-systemarkitekt,0.0
Occupation,http://data.europa.eu/esco/occupation/a7c1d23d-aeca-4bee-9a08-5993ed98b135,2511.15,IKT-systemutvikler,0.0
Occupation,http://data.europa.eu/esco/occupation/bd9d395a-d587-45c6-8d72-ceef226df9e1,2511.16,IKT-systemintegrasjonskonsulent,0.0
Occupation,http://data.europa.eu/esco/occupation/07e60525-1aad-4099-aaf3-2c7014c92212,2511.17,"ingeniør, integreringsteknologi",0.0
Occupation,http://data.europa.eu/esco/occupation/cdd3d773-75a4-4f35-bd1d-1ac720afcf9d,2511.18,IT-kontrollør,0.0
Occupation,http://data.europa.eu/esco/occupation/faed411a-f920-4100-86a8-b877928b429c,2511.19,brukeropplevelsesanalytiker,0.0222222222222222
Occupation,http://data.europa.eu/esco/occupation/2079755f-d809-49e6-8037-4de6180e54c0,2511.20,dataingeniør,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2511,2511,Systemanalytikere/-arkitekter,0.022352307396378217
Occupation,http://data.europa.eu/esco/occupation/349ee6f6-c295-4c38-9b98-48765b55280e,2512.1,skytekniker,0.0
Occupation,http://data.europa.eu/esco/occupation/04ba4d6c-957d-417f-bf63-5b9e015a9f86,2512.2,programvareanalytiker,0.0
Occupation,http://data.europa.eu/esco/occupation/d0aa0792-4345-474b-9365-686cf4869d2e,2512.3,programvarearkitekt,0.0
Occupation,http://data.europa.eu/esco/occupation/24135b84-cbdd-4d42-9ed2-02fd982d15b2,2512.4.1,blokkjedeutvikler,0.0166666666666666
Occupation,http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1,2512.4,programvareutvikler,0.0
Occupation,http://data.europa.eu/esco/occupation/866c7813-2c03-47d7-9bdc-192cfbace57c,2512.5,brukergrensesnittutvikler,0.0
Occupation,http://data.europa.eu/esco/occupation/2fb96c6c-8d0b-4ef0-b1ee-3e493305e4eb,2512.6,skyarkitekt,0.0
Occupation,http://data.europa.eu/esco/occupation/cc867bee-ab5c-427f-9244-f7a204d9574b,2512.7,DevOps-skyingeniør,0.0
Occupation,http://data.europa.eu/esco/occupation/781a6350-e686-45b9-b075-e4c8d5a05ff7,2512.8,utvikler av skyprogramvare,0.0
Occupation,http://data.europa.eu/esco/occupation/6ce5f7e3-a534-4aa2-ab23-255408ddb53a,2512.9,IoT-utvikler,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2512,2512,Programvareutviklere,0.00166666666666666
Occupation,http://data.europa.eu/esco/occupation/9ebaf3f0-0be0-47b7-b2b1-b3b04130fa81,2513.1,dataspillutvikler,0.0
Occupation,http://data.europa.eu/esco/occupation/092fdeeb-a76f-4ed2-b248-90fd6eaaffef,2513.2,"optimaliseringsekspert, søkemotorer",0.0
Occupation,http://data.europa.eu/esco/occupation/96e20037-0a25-4bf6-a25e-808d1605d890,2513.3,brukergrensesnittdesigner,0.0
Occupation,http://data.europa.eu/esco/occupation/a74f6c51-37e5-423e-aa5b-044e98663027,2513.4,ansvarlig for webinnhold,0.0
Occupation,http://data.europa.eu/esco/occupation/c40a2919-48a9-40ea-b506-1f34f693496d,2513.5,webutvikler,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2513,2513,Nett- og multimediautviklere,0.0
Occupation,http://data.europa.eu/esco/occupation/456ed487-02f2-45c9-9213-d0fd8e9a069d,2514.1,IKT-applikasjonskonfigurator,0.0
Occupation,http://data.europa.eu/esco/occupation/57af9090-55b4-4911-b2d0-86db01c00b02,2514.2.1,"programvareutvikler, innebygde systemer",0.0
Occupation,http://data.europa.eu/esco/occupation/2ed56c3f-61d6-4f7e-9ef8-8849eb102e4c,2514.2.2,mobilapputvikler,0.0
Occupation,http://data.europa.eu/esco/occupation/bd272aee-adc9-4a06-a15c-a73b4b4a46a7,2514.2,IKT-programutvikler,0.0
Occupation,http://data.europa.eu/esco/occupation/bb6198c4-1d3e-40b9-9cc4-ad2dd9d7c74b,2514.3,utvikler av programvare for mobile enheter,0.0
Occupation,http://data.europa.eu/esco/occupation/6e5ceba0-df96-465f-adb4-2e06ae715d43,2514.4,"programmerer, numeriske verktøy og numerisk prosesstyring",0.0
Occupation,http://data.europa.eu/esco/occupation/cc325a8f-702e-4bf0-893f-5b5d456475ad,2514.5,cloud identity-administrator,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2514,2514,Applikasjonsprogrammerere,0.0
Occupation,http://data.europa.eu/esco/occupation/7086d0ca-1e77-4690-89c9-7ed1a0478fa3,2519.1,spesialist i datakvalitet,0.0
Occupation,http://data.europa.eu/esco/occupation/76a1a76c-b014-4600-8901-56cb936de7ed,2519.2,IKT-revisjonsleder,0.0
Occupation,http://data.europa.eu/esco/occupation/3b1ea27c-781c-41eb-821f-214285260dd2,2519.3,IKT-endrings- og -konfigurasjonsleder,0.0
Occupation,http://data.europa.eu/esco/occupation/102e75c8-3b47-4964-9b47-30a980aed25c,2519.4,IKT-katastrofegjenopprettingsanalytiker,0.0
Occupation,http://data.europa.eu/esco/occupation/a28dff76-74df-46ee-929f-d1fffbb63cd7,2519.5,sjef for IKT-kvalitetssikring,0.0
Occupation,http://data.europa.eu/esco/occupation/0ab5c12c-c1c1-4772-8345-aa287d0e391d,2519.6,IKT-testanalytiker,0.0
Occupation,http://data.europa.eu/esco/occupation/33e4f026-a823-4ffc-99e4-60d3fe597a1e,2519.7.1,dataspilltester,0.0
Occupation,http://data.europa.eu/esco/occupation/50af07f0-7a75-424e-a66d-5a9deea10f4c,2519.7.2,IKT-tilgjengelighetstester,0.0
Occupation,http://data.europa.eu/esco/occupation/731f38f1-b08f-4dd5-a25e-f8627c038273,2519.7.3,IKT-integrasjonstester,0.0
Occupation,http://data.europa.eu/esco/occupation/52d5edc9-7902-4cd3-8b06-6bd77c98d440,2519.7.4,IKT-systemtester,0.0
Occupation,http://data.europa.eu/esco/occupation/5f50290d-f520-4a69-85c7-1390d2a4a8b6,2519.7.5,IKT-brukbarhetstester,0.0
Occupation,http://data.europa.eu/esco/occupation/106f79e4-6264-45f1-9e7a-297435cd684b,2519.7,programvaretester,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2519,2519,Andre programvare- og applikasjonsutviklere,0.0
ISCO level 3,http://data.europa.eu/esco/isco/C252,252,Databasedesignere,0.0023319523865095093
Occupation,http://data.europa.eu/esco/occupation/8c57af09-719c-42b3-be40-6ed4946236cc,2521.1,databaseadministrator,0.0
Occupation,http://data.europa.eu/esco/occupation/8d9ec84d-cf2d-4179-87bc-335cda54a427,2521.2,databasedesigner,0.0
Occupation,http://data.europa.eu/esco/occupation/b11e1742-5e28-4270-b081-b0193d85ee7d,2521.3,databaseutvikler,0.0
Occupation,http://data.europa.eu/esco/occupation/3d190639-90f8-4402-b1b3-a104a17e0d67,2521.4,databaseintegrerer,0.0
Occupation,http://data.europa.eu/esco/occupation/1562c7a3-c7d9-419d-b9b6-db26610bcf84,2521.5,datavarehusutvikler,0.00909090909090909
ISCO level 4,http://data.europa.eu/esco/isco/C2521,2521,Databasedesignere og -administratorer,0.0018181818181818182
Occupation,http://data.europa.eu/esco/occupation/81480b40-a318-47f3-9b2c-56b69ed67d95,2522.1.1,IKT-nettverksadministrator,0.0
Occupation,http://data.europa.eu/esco/occupation/98c3d8f8-e3a8-49b7-9e58-236f25a6f6a0,2522.1.2,systemkoordinator,0.0
Occupation,http://data.europa.eu/esco/occupation/9e2e6e1e-363b-4e1b-a673-7bc0f7343300,2522.1,IKT-systemadministrator,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2522,2522,Systemadministratorer,0.0
Occupation,http://data.europa.eu/esco/occupation/4543bf7b-8ffb-4ade-88b9-58da34366f04,2523.1,IKT-kapasitetsplanlegger,0.0
Occupation,http://data.europa.eu/esco/occupation/e0b544dd-b621-4126-a55e-054af25c6ea0,2523.2,IKT-nettverksarkitekt,0.0
Occupation,http://data.europa.eu/esco/occupation/cf2b03cd-feb7-4f47-90f6-ff1ed6016d3d,2523.3,IKT-nettverksingeniør,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2523,2523,Nettverksansvarlige,0.0
Occupation,http://data.europa.eu/esco/occupation/276ba420-ef09-4a0e-b215-2c2e2f80ad28,2529.1,sjef for IKT-sikkerhet,0.0
Occupation,http://data.europa.eu/esco/occupation/0c448a27-10ec-43ba-b880-d9938bade424,2529.2,ekspert innen dataetterforskning,0.0
Occupation,http://data.europa.eu/esco/occupation/1c5a896a-e010-4217-a29a-c44db26e25da,2529.3,sikkerhetstekniker for innebygde systemer,0.024390243902439
Occupation,http://data.europa.eu/esco/occupation/76ef0a87-6afe-4560-b5d0-9a086abe45c5,2529.4,etisk hacker,0.0
Occupation,http://data.europa.eu/esco/occupation/a99b38bc-6e71-4bef-b127-0f2b5e357815,2529.5,ansvarlig for IKT-fleksibilitet,0.0
Occupation,http://data.europa.eu/esco/occupation/0464b062-cea6-4164-b10d-956c61956ae7,2529.6,IKT-sikkerhetsadministrator,0.0
Occupation,http://data.europa.eu/esco/occupation/0ce5a9f4-e00a-4bbe-b255-3c63407167a4,2529.7,håndterer av cyberhendelser,0.0131578947368421
Occupation,http://data.europa.eu/esco/occupation/7754d570-9519-48c2-b1c9-8e165f8bca0f,2529.8,risikoansvarlig for cybersikkerhet,0.0
Occupation,http://data.europa.eu/esco/occupation/812c217d-32b7-4f6a-9faf-993d3577ac7f,2529.9,kunnskapsingeniør,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2529,2529,Sikkerhetsanalytikere mv.,0.004172015404364567
ISCO level 3,http://data.europa.eu/esco/isco/C261,261,Juridiske yrker,0.010146108929455283
Occupation,http://data.europa.eu/esco/occupation/fdfce14e-992d-4ff4-9f9d-7a353c75654e,2611.1.1,bedriftsjurist,0.0606060606060606
Occupation,http://data.europa.eu/esco/occupation/acf462a3-9c34-46cb-952a-c612c38299f4,2611.1.2,anklager,0.0
Occupation,http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,2611.1,advokat,0.0404040404040404
ISCO level 4,http://data.europa.eu/esco/isco/C2611,2611,Jurister og advokater,0.03367003367003366
Occupation,http://data.europa.eu/esco/occupation/353c19d6-62d6-4dfc-85e9-f59d219d457c,2612.1.1,høyesterettsdommer,0.0
Occupation,http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,2612.1,dommer,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2612,2612,Dommere,0.0
Occupation,http://data.europa.eu/esco/occupation/2c9939ef-ebab-4111-8f27-605ae8782791,2619.1,kontraktsleder,0.032258064516129
Occupation,http://data.europa.eu/esco/occupation/c6c48286-2037-47e3-a132-b745dce858e2,2619.2,rettsmedisiner,0.0
Occupation,http://data.europa.eu/esco/occupation/76884a72-d8b8-4819-bd40-71d6420a9a42,2619.3,jurykoordinator,0.0
Occupation,http://data.europa.eu/esco/occupation/1619d7f3-7d95-407c-a20e-47745bfcde73,2619.4,personvernombud,0.0
Occupation,http://data.europa.eu/esco/occupation/246dda29-70f6-408b-b205-aa17b2ffb168,2619.5,valgobservatør,0.0
Occupation,http://data.europa.eu/esco/occupation/8801ef16-92a4-4889-8f80-9b78206c7ec0,2619.6,menneskerettighetskonsulent,0.0
Occupation,http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,2619.7,juridisk konsulent,0.0
Occupation,http://data.europa.eu/esco/occupation/7b89d3e0-c6fb-4c95-bf0d-3b4acf05f9d6,2619.8,lovtekstskriver,0.0
Occupation,http://data.europa.eu/esco/occupation/403be630-8d1e-43b7-9f07-098aca5bb689,2619.9,megler,0.0
Occupation,http://data.europa.eu/esco/occupation/d21890a3-cbe9-49df-9a19-a4120d866548,2619.10,notar,0.0
Occupation,http://data.europa.eu/esco/occupation/666846b2-01ce-43f6-8cb7-f3be09fac4a2,2619.11,ombud,0.0
Occupation,http://data.europa.eu/esco/occupation/779d13be-60b4-48f3-a339-fe483be96c7f,2619.12,reguleringssjef,0.0392156862745098
ISCO level 4,http://data.europa.eu/esco/isco/C2619,2619,Andre juridiske yrker,0.0059561458992199
ISCO level 3,http://data.europa.eu/esco/isco/C262,262,Bibliotekarer,0.008539944903581264
Occupation,http://data.europa.eu/esco/occupation/e3b08984-19fe-4d51-a1b0-990676fc7234,2621.1,arkivar,0.0
Occupation,http://data.europa.eu/esco/occupation/96be6ac3-5932-4bfc-933d-84b267d0d486,2621.2,"samlingsansvarlig, kunst",0.0
Occupation,http://data.europa.eu/esco/occupation/7556c748-15b4-4e44-97d9-00d885d4cd7d,2621.3,konservator,0.0606060606060606
Occupation,http://data.europa.eu/esco/occupation/fb022de4-920a-4eb0-80f9-fbb8ecfc36b1,2621.4,sjefarkivar for kultur,0.0
Occupation,http://data.europa.eu/esco/occupation/b9b47087-6045-405d-b769-6a0c94e2eb84,2621.5,ansvarlig for publikumstjenester ved kulturinstitusjon,0.0
Occupation,http://data.europa.eu/esco/occupation/691d30cc-6b2c-4025-89b4-3e719fe664c7,2621.6,kurator for museum eller galleri,0.0
Occupation,http://data.europa.eu/esco/occupation/8f324afc-6ae8-48f5-af68-0fac08024fd1,2621.7,kunstregistrar,0.0
Occupation,http://data.europa.eu/esco/occupation/a63733fa-f7ff-4733-8961-1ec4eeaab00b,2621.8,museumstekniker,0.0
Occupation,http://data.europa.eu/esco/occupation/e7417f4f-7072-4b07-a71f-71f6fc7f5e5b,2621.9,dyreregistrator,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2621,2621,Arkivarer og kuratorer,0.006734006734006734
Occupation,http://data.europa.eu/esco/occupation/3765a20d-5160-4e8f-82f1-ad7872b9db24,2622.1,informasjonssjef,0.0333333333333333
Occupation,http://data.europa.eu/esco/occupation/60f7eb23-a7ea-4cbe-98a5-1248291f62d5,2622.2,bibliotekar,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2622,2622,Bibliotekarer og andre informasjonsarbeidere,0.01666666666666665
ISCO level 3,http://data.europa.eu/esco/isco/C263,263,Samfunnsvitenskapelige,0.00393871515819744
Occupation,http://data.europa.eu/esco/occupation/394a4bdd-7032-4d87-89a2-9d937cebdd09,2631.1,finanspolitisk medarbeider,0.0
Occupation,http://data.europa.eu/esco/occupation/12ff7f9c-c5b5-4d4a-b585-c350dd1400eb,2631.2.1,forsker i bedriftsøkonomi,0.0
Occupation,http://data.europa.eu/esco/occupation/56afc09a-75a0-49c7-a5cb-256df45d8f2d,2631.2.2,økonomisk rådgiver,0.0256410256410256
Occupation,http://data.europa.eu/esco/occupation/9e1e8379-6377-4969-b141-0d2337218fc9,2631.2.3,økonomisk utviklingskoordinator,0.0344827586206896
Occupation,http://data.europa.eu/esco/occupation/b3e459a2-0103-4182-8882-c255d474a7ff,2631.2.4,skattepolitisk analytiker,0.0
Occupation,http://data.europa.eu/esco/occupation/99492920-e5a5-4dba-9e5a-93193147198c,2631.2,økonom,0.0240963855421686
ISCO level 4,http://data.europa.eu/esco/isco/C2631,2631,Rådgivere/forskere,0.014036694967313967
Occupation,http://data.europa.eu/esco/occupation/6cd08cbe-7611-4d70-8886-6c59c0385442,2632.1.1,kommunikasjonsforsker,0.0
Occupation,http://data.europa.eu/esco/occupation/19db5ad1-ffbf-41a0-8746-d3878f0d5dbd,2632.1.2,medieforsker,0.0
Occupation,http://data.europa.eu/esco/occupation/acf69cab-8629-45c8-ae10-c8fb15f474b6,2632.1,antropolog,0.0
Occupation,http://data.europa.eu/esco/occupation/203ea2ee-bbee-4aaf-83d7-2f2225f916e3,2632.2,arkeolog,0.0253164556962025
Occupation,http://data.europa.eu/esco/occupation/441a5b76-2f51-4704-9df7-3b8e715dd3ad,2632.3,atferdsforsker,0.0131578947368421
Occupation,http://data.europa.eu/esco/occupation/0611f232-b30e-46c7-9c26-2d59b1448e79,2632.4,kriminolog,0.0
Occupation,http://data.europa.eu/esco/occupation/bac64fa2-dcd6-47bb-8e5c-04e04a86a199,2632.5,geograf,0.0821917808219178
Occupation,http://data.europa.eu/esco/occupation/3af4d6be-90b5-41f6-be06-3330dab3df73,2632.6.1,forsker i sosialarbeid,0.0
Occupation,http://data.europa.eu/esco/occupation/11df8941-508c-4103-ad40-52cdf9430a59,2632.6,sosiolog,0.0123456790123456
Occupation,http://data.europa.eu/esco/occupation/9851c83c-5670-4da0-964a-1ef0e682e30b,2632.7,tanatolog,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2632,2632,Rådgivere/forskere,0.013301181026730802
Occupation,http://data.europa.eu/esco/occupation/5f45a1ea-4d1b-43c3-b6a8-53b2276b3eb3,2633.1.1,slektsforsker,0.0
Occupation,http://data.europa.eu/esco/occupation/0cd729a6-ed11-4338-ac4b-d4b924390128,2633.1,historiker,0.0135135135135135
Occupation,http://data.europa.eu/esco/occupation/bfc92738-128b-44f5-92d4-51b10df17961,2633.2,filosof,0.0
Occupation,http://data.europa.eu/esco/occupation/4f89b0d2-b666-4890-af01-25d1d60da1f3,2633.3,statsviter,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2633,2633,Rådgivere/forskere,0.003378378378378375
Occupation,http://data.europa.eu/esco/occupation/7d9e2a65-758c-4cbd-b66d-3a595d3d63b1,2634.1,løgndetektoranalytiker,0.0
Occupation,http://data.europa.eu/esco/occupation/c3c8c56c-b3ab-4425-a38a-abcace020d22,2634.2.1,klinisk psykolog,0.0
Occupation,http://data.europa.eu/esco/occupation/4f5bc9a5-e989-409b-bfb5-973b472163cd,2634.2.2,skolepsykolog,0.0
Occupation,http://data.europa.eu/esco/occupation/976c7f50-7f9e-4347-bbb9-f0dc842046a3,2634.2.3,helsepsykolog,0.0
Occupation,http://data.europa.eu/esco/occupation/af69484e-b43f-4685-b22d-f3418df45c4d,2634.2.4,psykoterapeut,0.00970873786407766
Occupation,http://data.europa.eu/esco/occupation/52ded7d7-11df-42e3-b90a-d7f4b70fb4b9,2634.2,psykolog,0.0
ISCO level 4,http://data.europa.eu/esco/isco/C2634,2634,Psykologer,0.0016181229773462767
Occupation,http://data.europa.eu/esco/occupation/f7f8c077-26ec-455f-8311-aeafbc24d9a5,2635.1.1,sorgterapeut,0.0
Occupation,http://data.europa.eu/esco/occupation/5d758e75-a116-485a-b800-5db08ffd3ba1,2635.1.2,rusmiddelkonsulent,0.0
Occupation,http://data.europa.eu/esco/occupation/83dc2d94-9e30-493a-bd93-6346e05fe146,2635.1.3,familieplanleggingsrådgiver,0.0
