conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8f6ed69b-29d0-4c01-81ba-f05920a185f3,digital kuratering,released,knowledge,occupation-specific,digital forskningskuratering,"Feltet som omhandler å opprettholde, bevare og tilføre verdi til digital forskning.
	",http://data.europa.eu/esco/isced-f/0322,"bibliotek-, arkiv- og informasjonsfag"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8f849584-2326-4e7b-9a3e-d40d7cdb729f,betjene integrert elektronisk togkontrollsenter,released,skill/competence,occupation-specific,,"Betjene integrerte elektroniske kontrollsentre, hvor signalavsendere benytter moderne teknologiske driftssystemer og -utstyr for å kontrollere togets posisjon over lange strekninger med jernbanespor.",http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,bruk av digitale verktøy for å kontrollere maskineriet
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8fa510d0-a8a6-4932-a361-00f8442cfe23,Wireshark,released,knowledge,sector-specific,,"Wireshark-verktøyet er et verktøy for penetrasjonstesting, som evaluerer sikkerhetssvakheter , analyserer nettverksprotokoller gjennom dyp protokollinspeksjon, direkte oppfanging, visningsfiltre, frakoblet analyse, VoIP-analyse, protokolldekryptering.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436,utvikling og analyse av programvare og dataprogrammer | verktøy for penetrasjonstesting
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8fa840f7-e66a-4370-8e6d-7d554260c31c,forutsi fremtidige IKT-nettverksbehov,released,skill/competence,sector-specific,,"Identifisere gjeldende datatrafikk, og anslå hvordan veksten vil påvirke IKT-nettet.",http://data.europa.eu/esco/skill/42fcf80d-7b45-40f3-bd2f-5411c4c0dfa0 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,identifisere teknologiske behov | analysere forretningsvirksomheter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8fb72af6-c2a9-4b12-aaf0-f5dbd4a9db9e,tolke grafiske registreringer fra skinnefeildetekteringsmaskin,released,skill/competence,occupation-specific,,"Lese, analysere og tolke de grafiske registeringene fra skinneinspeksjonsmaskinen for å finne feil eller problemer på skinnene.",http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/d34ed027-4050-4612-b70e-e4242cdbdcc1 | http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909 | http://data.europa.eu/esco/skill/ea99e1f2-ad03-4bb3-8960-1227fc76bb2a | http://data.europa.eu/esco/skill/21743bbb-e44a-4ad5-bfbe-293405285375,"tenke kritisk | oppdage funksjonssvikt ved jernbanespor | evaluere system, program, utstyr og produkter | tolke grafiske kommunikasjonsgrensesnitt | betjene maskin for å finne feil på skinnegangen"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8ff015a0-98ea-4d80-a23e-1f68110a919e,metoder for programvaredesign,released,knowledge,sector-specific,,"Metoder for eksempel Scrum, V-model og Waterfall for å designe programvaresystemer og programmer.",http://data.europa.eu/esco/isced-f/0613,utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8ff314a8-57d7-4b8c-bf41-79f9572fedd0,bruke digitale illustrasjonsteknikker,released,skill/competence,sector-specific,,Lage tegninger ved hjelp av digitale illustrasjonsprogrammer og -teknikker.,http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,bruke dataassisterte design- og tegneverktøy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90227e81-a1f1-47ae-8e8a-453fb5661f08,bruke 3D-skannere for klær,released,skill/competence,sector-specific,,Bruke forskjellige 3D-kropsskannere og programvarer for å registrere form og størrelse på menneskekroppen for å produsere 3D-kroppsmodeller for å skape avatarer og mannekenger.,http://data.europa.eu/esco/skill/c8f4aad2-ea23-49a2-9708-a6049c2d28ce,bruke presisjonsmåleutstyr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/902fb91c-3113-4004-9b4f-79aa86b638b7,sikkerhetstrusler mot nettapplikasjon,released,knowledge,sector-specific,,"Angrepene, vektorene, framvoksende trusler på nettsteder, nettprogrammer og nettjenester, rangering av alvorlighetsgrad, som identifiseres av dedikerte samfunn, f.eks. OWASP.",http://data.europa.eu/esco/isced-f/0611,bruk av datamaskiner
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9035afc4-5317-455d-ab60-f32e2ecc6bfc,blokkjedeplattformer,released,knowledge,sector-specific,blockchainøkosystemer,"De forskjellige integrerte infrastrukturene, som hver har sine egne egenskaper, som gjør det mulig å utvikle blokkjedeapplikasjoner. Eksempler er Multichain, Ethereum, Hyperledger, Corda, Ripple, Openchain osv.
	",http://data.europa.eu/esco/isced-f/0613,utvikling og analyse av programvare og dataprogrammer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/906323f4-00c4-4c3b-ab5a-8af77be3456e,opprette datasett,released,skill/competence,cross-sector,,"Skape en samling nye eller eksisterende relaterte datasett som består av separate elementer, men som kan håndteres som én enhet.",http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/32c017fd-28ab-4051-bf68-74de952c2f77,bruke databaser | administrasjon av informasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/906ef09c-959c-42de-8c65-6e11c73c3570,utføre datamaskinanalyser av geotekniske strukturer,released,skill/competence,sector-specific,,"Bruke spesialiserte digitale databaser, og gjennomføre dataassisterte analyser av geotekniske strukturer.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"innhente, forvalte og lagre data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90be83d9-56f1-46a4-a6bc-96c51f6c9025,anskaffe systemkomponent,released,skill/competence,sector-specific,,"Anskaffe maskinvare, programvare eller nettverkskomponenter som er i samsvar med andre systemkomponenter, for å utvide systemet og utføre nødvendige oppgaver.",http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,sette opp datasystem
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/90f9dc0c-f9c0-45a7-9fb4-20a7e4ca4632,blokkoppgraderinger for luftromssystem,released,knowledge,occupation-specific,,Blokkoppgraderinger for luftromssystem (ASBU) designer et sett med tiltak som kan implementeres for å forbedre funksjonaliteten til ATM-systemet.,http://data.europa.eu/esco/isced-f/1041,transporttjenester
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9136cbf1-7916-4f1c-bc9a-0318ee1d6016,menneske-maskin-interaksjon,released,knowledge,sector-specific,,Studiet av atferd og samhandling mellom digitale enheter og mennesker.,http://data.europa.eu/esco/isced-f/0611,bruk av datamaskiner
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/913e4f09-6b22-4f36-9a32-b4508ec824fe,vedlikeholde projeksjonsutstyr,released,skill/competence,occupation-specific,,"Vedlikeholde, teste og reparere projeksjonsutstyr for å sikre lyd- og bildekvaliteten.",http://data.europa.eu/esco/skill/5033c2fb-ec55-4b8e-b0a4-9379593f1e1c | http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"vedlikeholde utstyr | vedlikeholde elektrisitets-, elektro- og presisjonsutstyr"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/913e7e83-b8f8-4574-b1ca-1b38f3fd974a,utføre programvaretester,released,skill/competence,sector-specific,,"Gjennomføre tester for å sikre at et programvareprodukt fungerer problemfritt i henhold til de angitte kundekravene, og identifisere feil og feilfunksjoner i programvare ved hjelp av spesialisert programvareverktøy og testteknikker.
	",http://data.europa.eu/esco/skill/465ff64a-1271-4064-8ed1-e969cb68d8b4 | http://data.europa.eu/esco/skill/ce354460-500e-4eaa-8e95-8f243fcea3db | http://data.europa.eu/esco/skill/5d74614d-32c8-4ca4-9818-6980e52424b1 | http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,utføre testkjøring | administrere systemtesting | planlegge programvaretesting | programmering av datasystemer
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9156104b-9bcb-4c22-aaa8-02e3e990ebc7,maritim telekommunikasjon,released,knowledge,sector-specific,,"Kunnskap om overføring, kringkasting av utstyr og generell drift av telekommunikasjonssystemer.",http://data.europa.eu/esco/isced-f/0714,elektronikk og automasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9190d87f-9792-42e0-bb7f-64294a656bcd,overvåke systemytelse,released,skill/competence,sector-specific,,"Måle systemets pålitelighet og yteevne før, under og etter integrering av komponenter og ved drift og vedlikehold av systemet. Velge og bruke verktøy og teknikker for overvåking, for eksempel spesialprogramvare.",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,installere deler av tre og metall
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/91aade3a-9427-4e80-998b-29492dcb9ffd,benytte reservoarovervåkning,released,skill/competence,sector-specific,,Forstå og bruke brønn- og reservoarovervåkning og fjernsansingsteknologi; overvåke reservoarnivået og velge ingeniørmessige inngrep ved behov.,http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3,overvåke driftsaktiviteter
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/91ba97f5-7518-4638-b2d2-308996db3cf8,utføre bilderedigering,released,skill/competence,cross-sector,,"Redigere ulike typer bilder, for eksempel analoge og digitale fotografier eller illustrasjoner.",http://data.europa.eu/esco/skill/c53a55a1-8b2b-4d2c-b12d-626742a3833a,bruke digitale verktøy for lyd- og bildebehandling
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/925463a7-d51f-4d5b-9f79-4d28cf30acde,integrert utviklingsmiljøprogramvare,released,knowledge,sector-specific,,"Serien programvareverktøy for utvikling av programvare for skriveprogrammer, f.eks. kompilator, feilsøkingsprogram, koderedigeringsprogram og kodehøydepunkter, samlet i et enhetlig brukergrensesnitt, f.eks. Visual Studio eller Eclipse.",http://data.europa.eu/esco/isced-f/0612,utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/9295d1c5-8d7d-423e-a6ce-dfbc1d991f88,anvende digital kartlegging,released,skill/competence,cross-sector,,Lage kart ved å formatere innhentede data i et virtuelt bilde som gir en riktig representasjon av et spesifikt område.,http://data.europa.eu/esco/skill/5af49836-2269-46d9-87b9-0d3140c6c22e | http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,integrere og gjennomarbeide digitalt innhold på nytt | bruke dataassisterte design- og tegneverktøy
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/930c5458-9b5d-4438-bef6-fc69c2c08548,overvåke flyenes sensor- og registreringssystemer,released,skill/competence,sector-specific,,Føre tilsyn med montering av luftfartøyets sensorer og registreringssystemer ved flygningstestene for å sikre at de oppfyller de påkrevde dataparameterne.,http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,installere deler av tre og metall
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/933efc5f-a797-4581-8a8b-c08956ff7d58,Grovo,released,knowledge,sector-specific,,"Læringsstyringssystemet Grovo er en e-læringsplattform for å opprette, administrere, organisere, rapportere og levere utdanningskurs og opplæringsprogrammer med e-læring.",http://data.europa.eu/esco/skill/6c80d53c-d8c9-41fe-998f-091fca208834 | http://data.europa.eu/esco/isced-f/0612,læringsstyringssystemer | utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/93a2f730-d5f6-4604-a25e-a2ee206ea468,gi opplæring i e-læring,released,skill/competence,occupation-specific,,"Gi teknisk opplæring, inkludert hvordan man bruker en e-læringsplattform, kursapper og standarder som SCORM samt e-undervisningsmetoder for læreren eller foreleseren.",http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b | http://data.europa.eu/esco/skill/e54ff029-1ce9-447d-a5b2-eb7283a23e6e,instruere andre | undervisning og opplæring | lære opp ansatte
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/93aaf65c-5aad-4e6f-a7ba-ce9bf7c0e6e6,informasjonskategorisering,released,knowledge,sector-specific,,Klassifisere informasjonen i kategorier og vise relasjonene mellom dataene for klart definerte formål.,http://data.europa.eu/esco/isced-f/0322,"bibliotek-, arkiv- og informasjonsfag"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/93b22bbf-ece1-4e2d-8d47-0c9392c5a4fd,utvikle blokkjedeteknologi,released,skill/competence,cross-sector,integrere blokkjedeteknologi | integrere blockchain-teknologi | innlemme blockchain-teknologi,"Utvikle og integrere blokkjedeteknologi i nye eller eksisterende IKT-infrastrukturer, og forstå de viktigste utfordringene og løsningstilnærmingene til denne integrasjonen.
	",http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,sette opp datasystem
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/93e65de1-923c-437e-aa5b-e6002967ce71,nettbaserte samarbeidsplattformer,released,knowledge,sector-specific,digitale samarbeidsverktøy | online samarbeidsverktøy | nettbaserte samarbeidsverktøy,"Nettbaserte verktøy som forenkler kommunikasjon og samarbeid mellom internettbrukere i sanntid. Plattformer med en rekke funksjoner opprettet for å lette organisatorisk teamarbeid eller fremme produktiv arbeidsflyt blant andre funksjoner.
	",http://data.europa.eu/esco/isced-f/0612,utvikling og administrasjon av databaser og datanett
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/945b8655-5577-4c3a-946a-842d4527afa8,digital bildebehandling,released,knowledge,cross-sector,,"De forskjellige aspektene og praksisene ved bildebehandling og -manipulering, slik som bildeinnlegging, aliasing, bildeforbedring, kontrastutstrekking, histogrambehandling og utligning, entallsverdinedbryting, entallsverdiutligning, bølgelagsfiltrering og mange andre.
	",http://data.europa.eu/esco/isced-f/0211,audiovisuell teknikk og medieproduksjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/94758266-bb0f-4e41-bedb-349ecacfaf5c,opprette fraktratedatabaser,released,skill/competence,occupation-specific,,"Utvikle og opprettholde databaser for godstransportmetoder, med henblikk på å fastslå og benytte de mest kostnadseffektive transportmetodene.
	",http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/0df2e216-68ae-4952-b9dc-3c2f2bc04fe3 | http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"bruke databaser | vedlikeholde freelancedatabase | innhente, forvalte og lagre data"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/94dd823c-148e-4614-a6e8-99249b16357d,IKT-prosjektledelse,released,knowledge,sector-specific,,"Metoder for planlegging, implementering, gjennomgåelse og oppfølging av IKT-prosjekter, f.eks. utvikling, integrasjon, endring og salg av IKT-produkter og tjenester samt prosjekter relatert til teknologisk nyskaping på IKT-området.",http://data.europa.eu/esco/isced-f/0413,ledelse og administrasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/95324ac5-69a5-419b-a877-720b1ee44236,forske på fjernfølingsteknologier,released,skill/competence,occupation-specific,,Gjennomføre forskning for å utvikle nye teknikker og utstyr for ekstern registrering.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,utføre akademiske undersøkelser eller markedsundersøkelser
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/95c35c3a-035f-47c2-90cf-7e934d20fc08,elektronikk,released,knowledge,cross-sector,,"Virkemåte til elektroniske kretskort, prosessorer, brikker og maskinvare og programvare for datamaskiner, inkludert programmering og programmer. Bruke denne kunnskapen for å sikre at elektronisk utstyr fungerer på en forsvarlig måte.",http://data.europa.eu/esco/isced-f/0714,elektronikk og automasjon
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/95d84b77-ba94-492f-a1e6-18be13f16cf0,bruke dataassistert oversettelse,released,skill/competence,cross-sector,,"Bruke programvare for datamaskinassistert oversettelse (CAT) for å forenkle oversettelsesprosessene.
	",http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec,bruke digitale verktøy for samarbeid og produktivitet
